frame,n_in_air,n_in_hand_left,n_in_hand_right,n_total,avg_quality,pattern,confidence,n_window_events,n_recent_events,same_hand_run,alternation_score,catch_rate_hz
829,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
830,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
831,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
832,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
833,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
834,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
835,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
836,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
837,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
838,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
839,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
840,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
841,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
842,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
843,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
844,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
845,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
846,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
847,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
848,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
849,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
850,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
851,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
852,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
853,4,0,0,4,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
854,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
855,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
856,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
857,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
858,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
859,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
860,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
861,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
862,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
863,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
864,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
865,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
866,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
867,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
868,4,0,0,4,0.574,MIXED_3+_UNCONFIRMED,0.287,2,0,1,0.0,0.0
869,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
870,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
871,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
872,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
873,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
874,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
875,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
876,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
877,5,0,0,5,0.561,MIXED_3+_UNCONFIRMED,0.281,2,0,1,0.0,0.0
878,6,0,0,6,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
879,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
880,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
881,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
882,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
883,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
884,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
885,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
886,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
887,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
888,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
889,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
890,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
891,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
892,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
893,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
894,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
895,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
896,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
897,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
898,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
899,5,0,0,5,0.517,MIXED_3+_UNCONFIRMED,0.259,2,0,1,0.0,0.0
