video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
identical_balls_trick_000_018.mp4,71,1.184517,32,sports ball,0.246146,805.371,469.690,851.936,513.931,828.654,491.810,46.566,44.240
identical_balls_trick_000_018.mp4,72,1.201200,32,sports ball,0.704558,541.999,515.372,586.338,558.904,564.169,537.138,44.339,43.532
identical_balls_trick_000_018.mp4,72,1.201200,32,sports ball,0.658060,675.327,276.859,719.044,321.632,697.186,299.246,43.716,44.773
identical_balls_trick_000_018.mp4,72,1.201200,32,sports ball,0.610751,781.510,458.493,827.074,501.286,804.292,479.889,45.563,42.793
identical_balls_trick_000_018.mp4,73,1.217883,32,sports ball,0.481433,673.704,290.375,718.440,335.660,696.072,313.017,44.736,45.285
identical_balls_trick_000_018.mp4,73,1.217883,32,sports ball,0.236590,542.320,484.333,585.982,530.192,564.151,507.263,43.662,45.859
identical_balls_trick_000_018.mp4,73,1.217883,32,sports ball,0.156746,753.899,445.641,800.038,491.278,776.968,468.459,46.139,45.636
identical_balls_trick_000_018.mp4,74,1.234567,32,sports ball,0.556265,540.640,454.259,585.948,499.747,563.294,477.003,45.308,45.488
identical_balls_trick_000_018.mp4,74,1.234567,32,sports ball,0.376699,724.043,441.962,768.002,484.667,746.023,463.314,43.959,42.705
identical_balls_trick_000_018.mp4,74,1.234567,32,sports ball,0.337694,672.464,305.805,715.919,350.475,694.192,328.140,43.455,44.670
identical_balls_trick_000_018.mp4,75,1.251250,32,sports ball,0.494212,671.414,321.593,715.466,367.725,693.440,344.659,44.052,46.132
identical_balls_trick_000_018.mp4,75,1.251250,32,sports ball,0.395996,692.932,436.035,736.996,479.705,714.964,457.870,44.064,43.670
identical_balls_trick_000_018.mp4,75,1.251250,32,sports ball,0.373051,539.626,425.605,585.168,471.836,562.397,448.720,45.542,46.230
identical_balls_trick_000_018.mp4,76,1.267933,32,sports ball,0.580536,539.619,399.518,585.199,445.474,562.409,422.496,45.581,45.956
identical_balls_trick_000_018.mp4,76,1.267933,32,sports ball,0.393416,670.841,341.254,714.416,385.885,692.628,363.569,43.575,44.631
identical_balls_trick_000_018.mp4,76,1.267933,32,sports ball,0.316391,660.747,432.779,707.635,477.061,684.191,454.920,46.887,44.281
