video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,frame_local_instance_index,mask_area_px,mask_centroid_x,mask_centroid_y,mask_centroid_valid,polygon_points
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,643,10.727383,32,sports ball,0.667690,625.486,306.161,646.147,327.686,635.817,316.923,20.661,21.525,1,387,636.140,317.121,1,"629,307;628,308;628,309;628,310;627,311;627,312;627,313;627,314;627,315;627,316;627,317;627,318;627,319;627,320;627,321;627,322;627,323;627,324;627,325;628,326;629,327;630,327;631,327;632,327;633,327;634,327;635,327;636,327;637,327;638,327;639,327;640,327;641,327;642,327;643,326;644,325;645,324;646,323;646,322;646,321;646,320;646,319;646,318;646,317;646,316;646,315;646,314;646,313;645,312;644,311;644,310;643,309;643,308;642,307;641,307;640,307;639,307;638,307;637,307;636,307;635,307;634,307;633,307;630,307"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,643,10.727383,32,sports ball,0.615078,558.766,194.168,579.463,215.463,569.115,204.816,20.697,21.295,2,369,569.008,205.889,1,"563,196;563,197;562,198;561,199;560,199;560,200;560,201;560,202;560,203;560,204;560,205;560,206;560,207;560,208;560,209;560,210;560,211;560,212;560,213;561,214;562,215;563,216;564,216;565,216;566,216;567,216;568,216;569,216;570,216;571,216;572,216;573,216;574,216;575,215;575,214;575,213;576,212;577,211;578,210;579,209;579,208;579,207;579,206;579,205;579,204;579,203;579,202;579,201;578,200;577,199;576,198;575,197;575,196;574,196;573,196;572,196;571,196;570,196;569,196;568,196;567,196;566,196;565,196;564,196"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,643,10.727383,32,sports ball,0.582662,599.694,353.880,614.976,369.219,607.335,361.549,15.282,15.340,3,222,607.432,361.500,1,"600,355;600,356;600,357;600,358;600,359;600,360;600,361;600,362;600,363;600,364;600,365;600,366;600,367;600,368;601,368;602,368;603,368;604,368;605,368;606,368;607,368;608,368;609,368;610,368;611,368;612,368;613,368;614,368;615,367;615,366;615,365;615,364;615,363;615,362;615,361;615,360;615,359;615,358;615,357;615,356;614,355;613,355;612,355;611,355;610,355;609,355;608,355;607,355;606,355;605,355;604,355;603,355;602,355;601,355"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,643,10.727383,32,sports ball,0.205554,531.366,454.001,555.073,473.835,543.219,463.918,23.706,19.834,4,420,543.526,462.812,1,"536,454;535,455;534,456;533,457;532,457;532,458;532,459;532,460;532,461;532,462;532,463;532,464;532,465;532,466;532,467;533,468;534,469;535,470;536,471;537,472;538,473;539,473;540,473;541,473;542,473;543,473;544,473;545,473;546,473;547,473;548,473;549,472;550,471;551,470;552,469;553,468;554,467;554,466;555,465;555,464;555,463;555,462;555,461;555,460;555,459;555,458;555,457;555,456;555,455;554,454;553,454;552,454;551,454;550,454;549,454;548,454;547,454;546,454;545,454;544,454;543,454;542,454;541,454;537,454"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,644,10.744067,32,sports ball,0.703001,594.610,219.919,615.192,241.179,604.901,230.549,20.582,21.260,0,396,604.674,230.851,1,"597,221;596,222;596,223;596,224;595,225;595,226;595,227;595,228;595,229;595,230;595,231;595,232;595,233;595,234;595,235;595,236;595,237;596,238;597,239;598,240;599,241;600,241;601,241;602,241;603,241;604,241;605,241;606,241;607,241;608,241;609,241;610,241;611,240;612,239;613,238;614,237;615,236;615,235;615,234;615,233;615,232;615,231;615,230;615,229;615,228;614,227;614,226;614,225;613,225;612,224;612,223;612,222;612,221;611,221;610,221;609,221;608,221;607,221;606,221;605,221;604,221;603,221;602,221;598,221"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,644,10.744067,32,sports ball,0.558698,558.059,197.943,576.460,217.273,567.260,207.608,18.401,19.330,1,312,567.250,208.385,1,"559,200;559,201;559,202;559,203;559,204;559,205;559,206;559,207;559,208;559,209;559,210;559,211;559,212;559,213;559,214;559,215;559,216;560,217;561,217;562,217;563,217;564,217;565,217;566,217;567,217;568,217;569,217;570,217;571,217;572,217;573,216;574,216;575,215;576,214;576,213;576,212;576,211;576,210;576,209;576,208;576,207;576,206;576,205;576,204;575,203;575,202;575,201;575,200;574,200;573,200;572,200;571,200;570,200;569,200;568,200;567,200;566,200;565,200;564,200;563,200;562,200;561,200;560,200"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,644,10.744067,32,sports ball,0.391224,627.144,317.335,646.702,338.704,636.923,328.020,19.558,21.369,2,376,637.000,328.447,1,"628,319;628,320;628,321;628,322;628,323;628,324;628,325;628,326;628,327;628,328;628,329;628,330;628,331;628,332;628,333;628,334;628,335;629,336;630,337;631,338;632,339;633,339;634,339;635,339;636,339;637,339;638,339;639,339;640,339;641,338;642,338;643,338;643,337;643,336;644,335;645,334;646,333;647,332;647,331;647,330;647,329;647,328;647,327;647,326;647,325;647,324;647,323;646,322;645,321;644,320;644,319;643,319;642,319;641,319;640,319;639,319;638,319;637,319;636,319;635,319;634,319;633,319;632,319;629,319"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,645,10.760750,32,sports ball,0.657095,628.228,328.923,648.688,350.214,638.458,339.569,20.459,21.291,0,377,638.080,339.721,1,"630,330;629,331;629,332;629,333;629,334;629,335;629,336;629,337;629,338;629,339;629,340;629,341;629,342;629,343;629,344;629,345;629,346;629,347;630,347;631,348;632,348;633,349;634,350;635,350;636,350;637,350;638,350;639,350;640,350;641,350;642,350;643,350;644,349;644,348;645,347;646,347;647,346;648,345;648,344;648,343;648,342;648,341;648,340;648,339;648,338;648,337;648,336;647,335;647,334;646,333;645,332;644,331;644,330;643,330;642,330;641,330;640,330;639,330;638,330;637,330;636,330;635,330;634,330;631,330"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,645,10.760750,32,sports ball,0.642381,595.985,215.606,616.671,236.450,606.328,226.028,20.685,20.844,1,394,605.868,226.764,1,"600,217;599,218;598,219;597,220;596,220;596,221;596,222;596,223;596,224;596,225;596,226;596,227;596,228;596,229;596,230;596,231;596,232;596,233;597,234;598,235;599,235;600,236;601,237;602,237;603,237;604,237;605,237;606,237;607,237;608,237;609,237;610,237;611,237;612,236;613,235;614,234;614,233;615,232;616,231;616,230;616,229;616,228;616,227;616,226;616,225;616,224;616,223;616,222;615,221;614,220;614,219;614,218;614,217;613,217;612,217;611,217;610,217;609,217;608,217;607,217;606,217;605,217;604,217;601,217"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,645,10.760750,32,sports ball,0.383755,556.959,202.486,575.146,220.829,566.053,211.657,18.187,18.343,2,320,566.013,212.225,1,"559,204;559,205;558,206;557,207;557,208;557,209;557,210;557,211;557,212;557,213;557,214;557,215;557,216;557,217;557,218;558,219;559,220;560,221;561,221;562,221;563,221;564,221;565,221;566,221;567,221;568,221;569,221;570,221;571,221;572,220;573,219;574,218;574,217;575,216;575,215;575,214;575,213;575,212;575,211;575,210;575,209;575,208;575,207;575,206;575,205;575,204;574,204;573,204;572,204;571,204;570,204;569,204;568,204;567,204;566,204;565,204;564,204;563,204;562,204;561,204;560,204"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,645,10.760750,32,sports ball,0.167538,556.659,201.570,575.805,220.794,566.232,211.182,19.146,19.224,3,322,565.960,212.183,1,"559,204;558,205;557,206;557,207;557,208;557,209;557,210;557,211;557,212;557,213;557,214;557,215;557,216;557,217;557,218;558,219;559,220;560,221;561,221;562,221;563,221;564,221;565,221;566,221;567,221;568,221;569,221;570,221;571,221;572,220;573,219;574,218;574,217;575,216;575,215;575,214;575,213;575,212;575,211;575,210;575,209;575,208;575,207;575,206;575,205;575,204;574,204;573,204;572,204;571,204;570,204;569,204;568,204;567,204;566,204;565,204;564,204;563,204;562,204;561,204;560,204"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,646,10.777433,32,sports ball,0.560813,554.282,206.830,574.716,224.905,564.499,215.868,20.434,18.074,0,332,564.660,216.699,1,"556,209;555,210;555,211;555,212;555,213;555,214;555,215;555,216;555,217;555,218;555,219;555,220;555,221;555,222;555,223;556,224;557,224;558,224;559,225;560,225;561,225;562,225;563,225;564,225;565,225;566,225;567,225;568,225;569,225;570,225;571,224;572,223;573,222;574,221;575,220;575,219;575,218;575,217;575,216;575,215;575,214;575,213;575,212;575,211;574,210;573,210;572,209;571,209;570,209;569,209;568,209;567,209;566,209;565,209;564,209;563,209;562,209;561,209;560,209;559,209;558,209;557,209"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,646,10.777433,32,sports ball,0.494315,628.769,340.815,649.337,363.302,639.053,352.059,20.568,22.487,1,431,638.923,351.974,1,"633,341;632,342;631,343;630,344;629,345;629,346;629,347;629,348;629,349;629,350;629,351;629,352;629,353;629,354;629,355;629,356;629,357;629,358;629,359;630,359;631,360;632,361;632,362;633,363;634,363;635,363;636,363;637,363;638,363;639,363;640,363;641,363;642,363;643,363;644,362;645,361;646,360;647,359;648,359;649,358;650,357;650,356;650,355;650,354;650,353;650,352;650,351;650,350;650,349;650,348;649,348;648,347;647,346;646,345;646,344;646,343;645,342;644,341;643,341;642,341;641,341;640,341;639,341;634,341"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,646,10.777433,32,sports ball,0.487234,597.593,211.586,619.431,233.051,608.512,222.319,21.838,21.465,2,385,608.249,222.808,1,"601,213;601,214;600,215;599,216;599,217;599,218;599,219;599,220;599,221;599,222;599,223;599,224;599,225;599,226;599,227;599,228;599,229;599,230;599,231;600,232;601,232;602,232;603,233;604,233;605,233;606,233;607,233;608,233;609,233;610,233;611,233;612,233;613,232;614,232;615,231;615,230;616,229;616,228;617,227;618,226;619,225;619,224;619,223;619,222;619,221;619,220;619,219;619,218;619,217;618,217;617,217;616,216;615,215;614,214;614,213;613,213;612,213;611,213;610,213;609,213;608,213;607,213;606,213;602,213"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,647,10.794117,32,sports ball,0.777846,629.861,354.021,650.299,376.027,640.080,365.024,20.438,22.006,0,390,640.187,365.087,1,"633,355;632,356;631,357;631,358;631,359;631,360;631,361;631,362;631,363;631,364;631,365;631,366;631,367;631,368;631,369;631,370;631,371;632,372;633,373;634,374;635,375;635,376;636,376;637,376;638,376;639,376;640,376;641,376;642,376;643,376;644,376;645,375;646,374;647,373;648,372;649,371;650,371;650,370;650,369;650,368;650,367;650,366;650,365;650,364;650,363;650,362;650,361;650,360;649,360;648,359;648,358;648,357;647,356;646,355;645,355;644,355;643,355;642,355;641,355;640,355;639,355;638,355;637,355;634,355"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,647,10.794117,32,sports ball,0.753182,598.328,209.732,619.970,228.999,609.149,219.366,21.642,19.267,1,357,608.824,220.216,1,"600,212;599,213;599,214;599,215;599,216;599,217;599,218;599,219;599,220;599,221;599,222;599,223;599,224;599,225;599,226;599,227;600,227;601,228;602,228;603,229;604,229;605,229;606,229;607,229;608,229;609,229;610,229;611,229;612,229;613,229;614,229;615,228;616,228;617,227;618,226;619,225;619,224;619,223;619,222;619,221;619,220;619,219;619,218;619,217;619,216;619,215;618,214;618,213;618,212;617,212;616,212;615,212;614,212;613,212;612,212;611,212;610,212;609,212;608,212;607,212;606,212;605,212;604,212;601,212"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,647,10.794117,32,sports ball,0.732702,553.662,211.136,572.431,229.287,563.047,220.211,18.770,18.151,2,290,563.176,220.890,1,"555,213;555,214;555,215;555,216;555,217;555,218;555,219;555,220;555,221;555,222;555,223;555,224;555,225;555,226;555,227;555,228;556,228;557,229;558,229;559,229;560,229;561,229;562,229;563,229;564,229;565,229;566,229;567,229;568,229;569,228;570,228;571,227;571,226;572,225;572,224;572,223;572,222;572,221;572,220;572,219;572,218;572,217;571,216;571,215;570,214;570,213;569,213;568,213;567,213;566,213;565,213;564,213;563,213;562,213;561,213;560,213;559,213;558,213;557,213;556,213"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,647,10.794117,32,sports ball,0.476623,592.529,304.139,611.055,322.131,601.792,313.135,18.526,17.992,3,306,601.716,313.797,1,"593,306;593,307;593,308;593,309;593,310;593,311;593,312;593,313;593,314;593,315;593,316;593,317;593,318;593,319;593,320;594,321;595,322;596,322;597,322;598,322;599,322;600,322;601,322;602,322;603,322;604,322;605,322;606,322;607,322;608,321;609,320;610,319;611,318;611,317;611,316;611,315;611,314;611,313;611,312;611,311;611,310;611,309;611,308;610,307;609,307;608,306;607,306;606,306;605,306;604,306;603,306;602,306;601,306;600,306;599,306;598,306;597,306;596,306;595,306;594,306"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,647,10.794117,32,sports ball,0.184308,547.475,473.408,569.016,492.362,558.246,482.885,21.541,18.954,4,340,558.106,481.779,1,"548,474;548,475;548,476;548,477;548,478;548,479;548,480;548,481;548,482;548,483;549,484;549,485;549,486;550,486;551,487;551,488;551,489;552,490;553,491;554,491;555,491;556,491;557,491;558,491;559,491;560,491;561,491;562,491;563,491;564,490;565,489;566,488;566,487;567,486;568,485;568,484;568,483;568,482;568,481;568,480;568,479;568,478;568,477;568,476;568,475;568,474;567,474;566,474;565,474;564,474;563,474;562,474;561,474;560,474;559,474;558,474;557,474;556,474;555,474;554,474;553,474;552,474;551,474;549,474"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,648,10.810800,32,sports ball,0.642630,552.421,215.538,571.530,235.820,561.976,225.679,19.109,20.282,0,360,561.686,226.319,1,"553,217;553,218;553,219;553,220;553,221;553,222;553,223;553,224;553,225;553,226;553,227;553,228;553,229;553,230;553,231;553,232;553,233;553,234;554,235;555,236;556,236;557,236;558,236;559,236;560,236;561,236;562,236;563,236;564,236;565,236;566,236;567,236;568,235;569,234;570,233;570,232;571,231;571,230;571,229;571,228;571,227;571,226;571,225;571,224;571,223;571,222;571,221;571,220;570,219;569,218;568,217;567,217;566,217;565,217;564,217;563,217;562,217;561,217;560,217;559,217;558,217;557,217;556,217;554,217"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,648,10.810800,32,sports ball,0.456463,599.390,205.464,620.990,225.745,610.190,215.604,21.600,20.281,1,382,609.969,217.047,1,"603,208;602,209;601,210;600,211;600,212;600,213;600,214;600,215;600,216;600,217;600,218;600,219;600,220;600,221;600,222;600,223;601,224;602,224;603,225;604,226;604,227;605,227;606,227;607,227;608,227;609,227;610,227;611,227;612,227;613,227;614,227;615,227;615,226;616,225;617,224;618,224;619,223;619,222;620,221;620,220;620,219;620,218;620,217;620,216;620,215;620,214;620,213;620,212;620,211;620,210;619,209;619,208;618,208;617,208;616,208;615,208;614,208;613,208;612,208;611,208;610,208;609,208;608,208;604,208"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,648,10.810800,32,sports ball,0.409732,633.306,367.944,650.441,386.363,641.873,377.153,17.135,18.418,2,299,641.318,376.656,1,"636,368;635,369;634,370;633,371;633,372;633,373;633,374;633,375;633,376;633,377;633,378;633,379;633,380;633,381;633,382;633,383;633,384;634,384;635,384;636,385;637,385;638,385;639,385;640,385;641,385;642,385;643,385;644,385;645,385;646,385;647,385;648,384;649,383;650,382;650,381;650,380;650,379;650,378;650,377;650,376;650,375;650,374;650,373;650,372;649,372;648,371;648,370;647,369;647,368;646,368;645,368;644,368;643,368;642,368;641,368;640,368;639,368;638,368;637,368"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,648,10.810800,32,sports ball,0.364089,589.781,292.826,610.646,313.924,600.213,303.375,20.865,21.098,3,388,600.250,303.673,1,"592,294;591,295;591,296;591,297;591,298;591,299;591,300;591,301;591,302;591,303;591,304;591,305;591,306;591,307;591,308;591,309;591,310;591,311;592,311;593,312;594,313;595,314;596,314;597,314;598,314;599,314;600,314;601,314;602,314;603,314;604,314;605,313;606,313;607,313;607,312;608,311;609,310;610,310;610,309;610,308;610,307;610,306;610,305;610,304;610,303;610,302;610,301;610,300;610,299;610,298;609,297;608,296;608,295;607,294;606,294;605,294;604,294;603,294;602,294;601,294;600,294;599,294;598,294;593,294"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,649,10.827483,32,sports ball,0.670699,549.913,221.686,570.851,242.999,560.382,232.342,20.938,21.313,0,383,560.436,233.561,1,"553,224;552,225;551,226;551,227;551,228;551,229;551,230;551,231;551,232;551,233;551,234;551,235;551,236;551,237;551,238;551,239;552,240;553,241;553,242;554,243;555,244;556,244;557,244;558,244;559,244;560,244;561,244;562,244;563,244;564,244;565,243;566,242;567,241;568,240;569,239;570,238;571,237;571,236;571,235;571,234;571,233;571,232;571,231;571,230;571,229;570,228;569,227;568,226;567,225;566,224;565,224;564,224;563,224;562,224;561,224;560,224;559,224;558,224;557,224;556,224;555,224;554,224"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,649,10.827483,32,sports ball,0.628192,601.769,204.399,622.931,224.290,612.350,214.345,21.162,19.892,1,387,612.693,215.178,1,"605,206;604,207;603,208;603,209;603,210;603,211;603,212;603,213;603,214;603,215;603,216;603,217;603,218;603,219;603,220;603,221;603,222;603,223;604,223;605,224;606,224;607,225;608,225;609,225;610,225;611,225;612,225;613,225;614,225;615,225;616,225;617,224;618,224;619,223;620,223;621,222;622,221;623,220;623,219;623,218;623,217;623,216;623,215;623,214;623,213;623,212;623,211;623,210;623,209;622,208;621,207;620,206;619,206;618,206;617,206;616,206;615,206;614,206;613,206;612,206;611,206;610,206;609,206;606,206"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,649,10.827483,32,sports ball,0.532862,589.188,282.902,609.481,304.087,599.334,293.495,20.294,21.185,2,403,599.166,294.342,1,"590,285;589,286;589,287;589,288;589,289;589,290;589,291;589,292;589,293;589,294;589,295;589,296;589,297;589,298;589,299;590,300;591,301;592,302;593,303;594,304;595,305;596,305;597,305;598,305;599,305;600,305;601,305;602,305;603,305;604,304;605,303;606,303;607,302;608,301;608,300;609,299;610,298;610,297;610,296;610,295;610,294;610,293;610,292;610,291;610,290;609,289;608,288;608,287;607,286;606,285;605,285;604,285;603,285;602,285;601,285;600,285;599,285;598,285;597,285;596,285;595,285;594,285;593,285;591,285"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,650,10.844167,32,sports ball,0.452157,549.921,228.435,567.792,248.591,558.856,238.513,17.871,20.157,0,320,558.781,239.297,1,"552,230;552,231;551,232;551,233;551,234;551,235;551,236;551,237;551,238;551,239;551,240;551,241;551,242;551,243;551,244;551,245;551,246;551,247;552,248;553,249;554,249;555,249;556,249;557,249;558,249;559,249;560,249;561,249;562,249;563,249;564,248;565,247;566,246;566,245;567,244;567,243;567,242;567,241;567,240;567,239;567,238;567,237;567,236;567,235;567,234;567,233;566,232;566,231;565,230;564,230;563,230;562,230;561,230;560,230;559,230;558,230;557,230;556,230;555,230;554,230;553,230"
