video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,frame_local_instance_index,mask_area_px,mask_centroid_x,mask_centroid_y,mask_centroid_valid,polygon_points
identical_balls_trick_000_018.mp4,891,14.864850,32,sports ball,0.302986,624.875,382.996,675.615,432.745,650.245,407.870,50.739,49.749,1,2121,649.968,407.440,1,"637,384;635,386;633,387;631,389;629,391;628,393;626,395;625,397;625,399;625,401;625,403;625,405;625,407;625,409;625,411;625,413;625,415;626,416;627,418;628,420;629,422;631,424;633,426;635,428;637,429;639,431;641,432;643,432;645,432;647,432;649,432;651,432;653,432;655,432;657,432;659,430;661,430;663,429;665,428;667,428;669,426;671,424;671,422;672,420;674,418;675,416;675,414;675,412;675,410;675,408;675,406;675,404;675,402;675,400;675,398;673,397;672,395;672,393;670,391;668,389;666,387;664,385;662,384;638,384"
identical_balls_trick_000_018.mp4,891,14.864850,32,sports ball,0.256398,452.711,395.045,501.618,445.190,477.164,420.117,48.907,50.145,2,2063,477.232,419.526,1,"467,396;465,397;463,398;461,400;459,401;457,403;455,405;454,407;453,409;453,411;453,413;453,415;453,417;453,419;453,421;453,423;453,425;453,427;453,429;454,431;456,433;457,435;459,437;461,438;463,440;465,441;467,442;469,443;471,444;473,444;475,444;477,444;479,444;481,444;483,444;485,444;487,444;488,442;490,442;492,440;494,439;496,437;498,435;499,433;500,431;500,429;501,427;502,425;502,423;502,421;502,419;502,417;502,415;502,413;501,411;500,409;499,407;498,405;497,403;495,401;493,399;491,398;489,397;468,396"
identical_balls_trick_000_018.mp4,892,14.881533,32,sports ball,0.657629,621.054,368.570,671.300,419.524,646.177,394.047,50.246,50.954,0,2131,645.769,393.571,1,"635,369;633,371;631,372;629,374;627,376;625,378;624,380;622,382;621,384;621,386;621,388;621,390;621,392;621,394;621,396;621,398;621,400;621,402;623,404;624,406;625,408;626,410;628,412;630,414;632,415;634,416;636,417;638,418;640,419;642,419;644,419;646,419;648,419;650,419;652,419;654,417;656,417;658,416;660,415;662,413;664,412;666,410;667,408;668,406;669,404;670,403;671,401;671,399;671,397;671,395;671,393;671,391;671,389;671,387;670,385;669,383;668,381;667,379;665,377;663,375;661,373;659,371;657,370;636,369"
identical_balls_trick_000_018.mp4,892,14.881533,32,sports ball,0.534106,552.883,304.819,602.370,356.169,577.626,330.494,49.487,51.350,1,2144,577.375,330.609,1,"568,306;566,307;564,308;562,309;560,310;558,312;556,314;555,316;555,318;553,319;553,321;553,323;553,325;553,327;553,329;553,331;553,333;553,335;553,337;553,339;553,341;555,343;555,345;557,347;559,348;560,350;562,351;564,352;566,352;568,353;569,354;571,354;573,355;575,355;577,356;579,356;581,356;583,356;585,356;587,356;589,355;591,354;593,353;595,351;596,349;597,347;598,346;599,344;600,342;602,340;602,338;602,336;602,334;602,332;602,330;602,328;602,326;602,324;602,322;600,320;599,318;599,316;597,315;569,306"
identical_balls_trick_000_018.mp4,892,14.881533,32,sports ball,0.379475,454.792,428.907,504.445,479.301,479.619,454.104,49.653,50.394,2,2090,479.333,453.227,1,"467,429;465,431;463,433;461,435;459,437;457,438;457,440;456,442;456,444;456,446;456,448;456,450;456,452;456,454;456,456;456,458;456,460;456,462;456,464;456,466;458,468;459,470;461,472;463,474;465,475;467,477;469,477;471,478;473,478;475,478;477,478;479,478;481,478;483,478;485,478;487,478;489,477;491,475;493,475;495,473;497,472;499,470;500,468;500,466;502,464;503,462;503,460;504,458;504,456;504,454;504,452;504,450;504,448;504,446;504,444;503,442;502,440;500,438;498,436;496,434;494,433;492,431;490,429;468,429"
identical_balls_trick_000_018.mp4,893,14.898217,32,sports ball,0.286447,456.353,464.435,505.640,515.367,480.996,489.901,49.286,50.933,0,2139,480.986,489.045,1,"469,465;467,466;465,468;463,470;461,472;460,474;459,476;457,478;457,480;457,482;457,484;457,486;457,488;457,490;457,492;457,494;457,496;457,498;457,500;457,502;459,503;459,505;461,507;463,509;465,510;467,511;469,513;471,514;473,514;475,514;477,514;479,514;481,514;483,514;485,514;487,514;489,513;491,512;493,511;495,510;497,509;499,507;501,505;502,503;504,501;504,499;505,497;506,495;506,493;506,491;506,489;506,487;506,485;506,483;506,481;505,479;504,477;503,475;502,473;500,471;498,469;496,467;495,465;470,465"
identical_balls_trick_000_018.mp4,893,14.898217,32,sports ball,0.219930,549.176,275.089,598.682,327.200,573.929,301.144,49.506,52.111,1,2132,573.500,301.359,1,"563,277;561,278;559,279;557,281;555,283;553,285;551,287;549,289;549,291;549,293;549,295;549,297;549,299;549,301;549,303;549,305;549,307;549,309;549,311;551,313;552,315;554,317;556,319;558,321;560,323;562,324;564,325;566,326;568,327;570,327;572,327;574,327;576,327;578,327;580,327;582,327;584,326;586,324;588,323;590,322;591,320;592,318;594,316;595,314;596,312;597,310;598,309;598,307;599,305;599,303;599,301;599,299;599,297;598,295;598,293;596,291;595,289;595,287;593,285;591,283;590,281;588,279;586,278;564,277"
identical_balls_trick_000_018.mp4,893,14.898217,32,sports ball,0.199971,616.962,357.394,667.471,407.699,642.216,382.547,50.508,50.304,2,2071,641.689,382.374,1,"631,359;629,360;627,361;625,363;624,364;622,366;620,368;619,370;618,372;617,373;617,375;617,377;617,379;617,381;617,383;617,385;617,387;617,389;617,391;618,392;619,394;620,396;622,398;624,400;626,402;628,404;630,404;632,405;634,407;636,407;638,407;640,407;642,407;644,407;646,407;648,407;650,406;652,405;654,404;656,403;658,401;660,400;661,398;663,396;664,394;665,392;666,391;667,389;667,387;667,385;667,383;667,381;667,379;667,377;666,375;666,373;665,372;664,370;663,368;661,366;660,364;658,363;656,361;632,359"
identical_balls_trick_000_018.mp4,894,14.914900,32,sports ball,0.264850,612.918,348.080,663.472,398.166,638.195,373.123,50.554,50.086,0,2073,637.708,372.531,1,"627,349;625,351;623,352;621,353;620,354;618,356;616,357;616,359;615,361;613,363;613,365;613,367;613,369;613,371;613,373;613,375;613,377;613,379;613,381;614,383;616,385;617,387;618,389;620,391;622,392;624,393;626,395;628,396;630,396;632,397;634,397;636,397;638,397;640,397;642,397;644,397;646,397;648,396;650,394;652,393;654,392;656,390;658,388;659,386;660,384;661,382;662,380;663,378;663,376;663,374;663,372;663,370;663,368;663,366;662,364;661,362;660,360;658,358;658,356;656,355;655,353;653,352;651,351;628,349"
identical_balls_trick_000_018.mp4,895,14.931583,32,sports ball,0.283732,459.523,542.024,508.602,592.713,484.062,567.368,49.079,50.689,0,2143,483.749,565.773,1,"474,541;472,543;470,544;468,545;466,546;465,548;463,550;463,552;461,554;460,556;460,558;460,560;460,562;460,564;460,566;460,568;460,570;460,572;460,574;460,576;460,578;461,580;463,581;463,583;465,585;467,587;469,588;471,589;473,590;475,591;477,591;479,591;481,591;483,591;485,591;487,591;489,591;491,591;493,591;495,589;497,588;499,587;500,585;502,584;503,582;504,580;506,578;507,576;508,574;508,572;508,570;508,568;508,566;508,564;508,562;508,560;508,558;507,556;507,554;506,552;505,550;503,548;502,546;475,541"
identical_balls_trick_000_018.mp4,898,14.981633,32,sports ball,0.408702,526.377,149.000,575.323,198.703,550.850,173.851,48.946,49.702,0,2082,550.647,174.948,1,"537,151;535,153;533,155;531,157;529,159;528,161;527,163;527,165;527,167;527,169;527,171;527,173;527,175;527,177;527,179;527,181;527,183;528,185;528,187;529,189;531,191;533,193;535,195;537,196;539,196;541,198;543,199;545,200;547,200;549,200;551,200;553,200;555,200;557,200;559,200;561,199;563,197;565,196;567,195;569,194;571,192;572,190;572,188;574,187;574,185;575,183;575,181;575,179;575,177;575,175;575,173;575,171;575,169;575,167;574,165;572,163;571,161;570,159;568,157;566,155;564,153;562,151;560,151;538,151"
identical_balls_trick_000_018.mp4,898,14.981633,32,sports ball,0.262436,438.954,599.882,484.266,649.322,461.610,624.602,45.312,49.439,1,1576,462.063,619.162,1,"450,598;448,600;446,600;444,602;442,604;441,605;440,607;440,609;440,611;440,613;440,615;440,617;441,619;443,621;445,623;447,625;448,627;448,629;449,631;451,633;452,635;453,637;454,639;455,641;457,643;459,645;461,646;463,646;465,646;467,646;469,646;471,646;473,644;475,643;475,641;475,639;475,637;475,635;475,633;475,631;475,629;475,627;477,625;479,624;481,623;483,622;484,620;484,618;484,616;484,614;484,612;483,610;481,608;479,606;478,604;476,602;474,601;472,599;470,598;468,598;466,598;464,598;462,598;451,598"
identical_balls_trick_000_018.mp4,899,14.998317,32,sports ball,0.482219,425.276,606.433,473.240,655.986,449.258,631.210,47.964,49.552,0,1616,449.717,625.574,1,"439,605;437,606;435,607;433,609;432,610;430,612;428,614;427,616;426,618;425,619;425,621;425,623;425,625;425,627;425,629;426,630;428,630;430,631;432,632;434,632;436,634;438,636;440,638;441,640;441,642;443,644;444,646;446,648;448,650;450,652;452,653;454,653;456,653;458,653;460,653;462,651;464,650;466,648;467,646;468,644;467,642;465,642;463,641;461,639;460,637;460,635;460,633;462,631;464,630;466,629;468,628;470,626;472,625;472,623;472,621;472,619;472,617;472,615;471,613;469,611;467,609;465,608;463,606;440,605"
identical_balls_trick_000_018.mp4,899,14.998317,32,sports ball,0.241106,520.979,128.532,570.702,178.784,545.840,153.658,49.723,50.252,1,2132,545.565,154.858,1,"532,131;530,133;528,135;526,137;524,139;522,141;521,143;521,145;521,147;521,149;521,151;521,153;521,155;521,157;521,159;521,161;521,163;522,165;523,167;525,169;527,171;528,173;529,175;531,175;533,177;535,178;537,179;539,180;541,180;543,180;545,180;547,180;549,180;551,180;553,179;555,179;557,178;559,178;560,176;562,175;563,173;565,171;567,170;567,168;569,166;570,164;571,162;571,160;571,158;571,156;571,154;571,152;571,150;571,148;570,146;568,144;567,142;567,140;565,139;563,137;562,135;560,134;559,132;533,131"
identical_balls_trick_000_018.mp4,900,15.015000,32,sports ball,0.415493,515.635,109.390,564.497,160.283,540.066,134.837,48.861,50.892,0,2082,540.009,136.510,1,"528,113;526,115;524,115;522,117;520,119;518,121;517,123;516,125;516,127;516,129;516,131;516,133;516,135;516,137;516,139;516,141;516,143;516,145;517,147;519,149;520,151;521,153;523,155;525,156;527,158;529,159;531,160;533,160;535,162;537,162;539,162;541,162;543,162;545,162;547,162;549,161;551,160;553,158;555,158;557,156;559,154;560,152;561,150;562,148;563,146;564,144;564,142;564,140;564,138;564,136;564,134;564,132;564,130;564,128;563,126;562,124;562,122;560,120;559,118;557,116;555,115;553,113;551,113;529,113"
identical_balls_trick_000_018.mp4,900,15.015000,32,sports ball,0.287099,416.279,610.824,464.079,661.332,440.179,636.078,47.800,50.508,1,1611,440.330,631.058,1,"431,610;429,611;427,613;425,614;423,615;423,617;421,618;420,620;419,622;417,624;417,626;417,628;417,630;417,632;417,634;417,636;417,638;419,640;421,640;423,640;425,641;427,642;429,644;431,646;432,648;433,650;435,652;437,654;439,656;441,657;443,658;445,658;447,658;449,658;451,657;453,657;455,655;457,653;459,651;460,649;462,648;460,647;458,647;456,647;454,646;452,646;450,645;448,643;448,641;448,639;449,637;451,636;453,635;455,633;457,632;459,630;461,629;463,628;464,626;464,624;464,622;463,620;462,618;432,610"
identical_balls_trick_000_018.mp4,901,15.031683,32,sports ball,0.606635,510.963,92.724,559.300,143.417,535.131,118.070,48.337,50.693,0,2094,535.314,119.285,1,"523,95;521,97;519,98;517,100;515,102;513,104;512,106;512,108;512,110;512,112;512,114;512,116;512,118;512,120;512,122;512,124;512,126;512,128;512,130;513,132;515,134;516,136;517,138;519,139;521,140;523,141;525,142;527,143;529,144;531,145;533,145;535,145;537,145;539,145;541,145;543,144;545,143;547,143;549,141;551,141;552,139;554,138;555,136;556,134;558,132;559,130;559,128;559,126;559,124;559,122;559,120;559,118;559,116;559,114;559,112;559,110;558,108;556,106;556,104;555,102;553,100;551,98;549,98;524,95"
identical_balls_trick_000_018.mp4,901,15.031683,32,sports ball,0.235663,615.059,326.672,661.756,359.983,638.408,343.328,46.698,33.311,1,813,639.534,344.894,1,"646,328;646,329;646,330;645,331;645,332;645,333;644,334;643,335;642,335;641,335;640,336;639,336;638,337;637,338;636,338;635,339;634,339;633,339;632,339;631,340;630,340;629,341;628,341;627,341;626,342;625,343;624,343;623,344;622,345;621,346;620,347;619,348;618,349;617,350;616,351;616,352;616,353;616,354;616,355;616,356;616,357;616,358;616,359;617,359;618,359;619,359;620,359;621,359;622,359;623,359;624,359;625,359;626,359;627,359;628,358;629,358;630,357;631,356;632,356;633,356;634,356;635,356;636,355;647,328"
identical_balls_trick_000_018.mp4,901,15.031683,32,sports ball,0.190923,408.219,613.807,455.284,663.783,431.751,638.795,47.065,49.976,2,1619,431.691,633.892,1,"423,613;421,615;419,615;417,617;415,619;413,621;412,623;411,625;409,626;409,628;409,630;409,632;409,634;409,636;409,638;409,640;409,642;410,644;412,645;414,645;416,646;418,646;420,647;421,649;422,651;424,653;426,655;428,657;430,657;432,659;432,661;434,661;436,661;438,661;440,661;442,661;444,660;446,659;448,657;450,655;450,653;448,653;446,652;444,651;442,650;440,650;438,648;439,646;440,644;442,642;444,640;446,638;448,636;450,634;452,633;454,631;455,629;455,627;455,625;455,623;454,621;453,619;451,617;424,613"
identical_balls_trick_000_018.mp4,902,15.048367,32,sports ball,0.457788,505.413,76.980,555.137,128.846,530.275,102.913,49.724,51.866,0,2146,530.497,104.416,1,"521,79;519,81;517,82;515,83;513,85;511,86;509,88;508,90;507,92;507,94;507,96;507,98;507,100;507,102;507,104;507,106;507,108;507,110;507,112;507,114;507,116;508,118;510,120;511,122;513,124;515,125;517,127;519,127;520,129;522,129;524,130;526,130;528,130;530,130;532,130;534,130;536,130;538,130;540,129;542,127;544,126;546,126;548,124;549,122;551,121;552,119;553,117;554,115;555,113;555,111;555,109;555,107;555,105;555,103;555,101;555,99;555,97;554,95;553,94;552,92;551,90;550,88;548,86;522,79"
identical_balls_trick_000_018.mp4,902,15.048367,32,sports ball,0.167218,402.115,613.473,447.945,664.594,425.030,639.033,45.830,51.121,1,1588,424.741,634.237,1,"417,613;415,615;413,616;411,618;409,620;407,622;406,624;404,626;404,628;403,630;403,632;403,634;403,636;403,638;403,640;403,642;403,644;404,646;406,646;408,647;410,648;412,649;414,651;416,653;418,655;420,657;422,657;424,659;426,661;428,662;430,662;432,662;434,662;436,661;438,659;439,657;439,655;438,654;436,653;434,652;432,650;432,648;432,646;434,644;436,642;438,641;439,639;441,637;443,636;444,634;446,633;447,631;447,629;447,627;447,625;447,623;447,621;446,619;445,618;443,616;441,615;439,614;437,613;418,613"
identical_balls_trick_000_018.mp4,903,15.065050,32,sports ball,0.261830,500.560,64.658,549.740,116.357,525.150,90.507,49.180,51.699,0,2135,525.082,91.779,1,"512,68;510,69;508,70;506,72;504,74;504,76;502,78;501,79;501,81;501,83;501,85;501,87;501,89;501,91;501,93;501,95;501,97;501,99;501,101;502,103;504,105;505,107;507,109;509,111;511,113;513,114;515,115;517,116;519,117;521,118;523,118;525,118;527,118;529,118;531,118;533,117;535,115;537,115;539,114;541,112;543,111;544,109;546,107;547,105;547,103;548,101;550,99;550,97;550,95;550,93;550,91;550,89;550,87;550,85;550,83;549,82;548,80;547,78;545,76;544,74;542,72;540,70;538,68;513,68"
identical_balls_trick_000_018.mp4,904,15.081733,32,sports ball,0.528202,495.389,53.455,544.685,105.294,520.037,79.374,49.295,51.840,0,2120,519.879,80.674,1,"505,57;503,59;501,61;499,63;499,65;497,67;496,69;496,71;496,73;496,75;496,77;496,79;496,81;496,83;496,85;496,87;496,89;496,91;497,93;499,94;500,96;501,98;503,100;505,101;507,102;509,104;511,105;513,106;515,106;517,106;519,106;521,106;523,106;525,106;527,106;529,106;531,105;533,104;535,102;537,100;539,98;540,96;542,94;543,92;543,90;544,88;544,86;544,84;544,82;544,80;544,78;544,76;544,74;544,72;543,70;542,68;541,66;539,64;539,62;537,60;535,58;533,57;531,57;506,57"
identical_balls_trick_000_018.mp4,905,15.098417,32,sports ball,0.417739,489.961,43.911,540.151,96.262,515.056,70.087,50.190,52.351,0,2196,514.917,71.502,1,"503,46;501,48;499,50;497,51;495,53;494,55;492,57;491,59;491,61;491,63;491,65;491,67;491,69;491,71;491,73;491,75;491,77;491,79;491,81;492,83;493,85;494,87;496,89;498,91;500,93;502,94;504,95;505,96;507,97;509,98;511,98;513,98;515,98;517,98;519,98;521,98;523,97;525,96;527,94;529,93;531,92;533,91;534,89;535,87;537,85;538,84;539,82;540,80;540,78;540,76;540,74;540,72;540,70;540,68;540,66;539,64;539,62;538,60;537,58;535,56;533,54;531,52;529,50;504,46"
identical_balls_trick_000_018.mp4,906,15.115100,32,sports ball,0.614500,485.109,36.389,535.738,88.783,510.423,62.586,50.629,52.394,0,2185,509.934,64.475,1,"497,40;495,42;493,44;491,45;489,47;488,49;488,51;486,53;485,54;485,56;485,58;485,60;485,62;485,64;485,66;485,68;485,70;485,72;485,74;487,76;488,78;490,80;492,82;494,84;496,86;498,88;500,89;502,90;504,90;506,90;508,90;510,90;512,90;514,90;516,90;518,90;520,89;522,87;524,86;526,85;528,84;530,82;531,80;532,78;534,77;534,75;535,73;535,71;535,69;535,67;535,65;535,63;535,61;535,59;535,57;534,55;534,53;532,52;532,50;530,48;528,46;526,44;524,42;498,40"
identical_balls_trick_000_018.mp4,907,15.131783,32,sports ball,0.553624,480.529,31.555,530.152,84.687,505.341,58.121,49.623,53.131,0,2241,505.112,59.441,1,"494,34;492,36;490,37;488,38;486,39;485,41;484,43;482,45;481,46;481,48;481,50;481,52;481,54;481,56;481,58;481,60;481,62;481,64;481,66;481,68;481,70;482,72;484,74;484,76;486,77;487,79;489,81;491,81;493,83;495,84;497,85;499,86;501,86;503,86;505,86;507,86;509,86;511,86;513,85;515,84;517,83;519,82;521,81;523,80;524,78;526,77;526,75;527,73;528,71;530,69;530,67;530,65;530,63;530,61;530,59;530,57;530,55;530,53;530,51;530,49;528,48;528,46;526,44;495,34"
identical_balls_trick_000_018.mp4,908,15.148467,32,sports ball,0.589561,475.722,28.067,525.947,81.784,500.834,54.926,50.224,53.717,0,2262,500.706,57.210,1,"488,32;486,34;484,35;482,37;480,38;479,40;478,42;476,44;476,46;476,48;476,50;476,52;476,54;476,56;476,58;476,60;476,62;476,64;476,66;476,68;478,70;479,72;481,74;483,76;485,78;487,80;489,81;491,81;493,82;495,84;497,84;499,84;501,84;503,84;505,84;507,84;509,83;511,82;513,80;515,80;517,78;519,77;521,75;522,73;524,71;524,69;526,67;526,65;526,63;526,61;526,59;526,57;526,55;526,53;526,51;526,49;525,47;524,45;523,43;522,41;520,40;519,38;517,37;489,32"
identical_balls_trick_000_018.mp4,908,15.148467,32,sports ball,0.227864,359.562,585.066,402.151,633.960,380.856,609.513,42.589,48.894,1,1477,379.842,604.592,1,"375,584;373,585;371,586;369,588;367,589;365,591;363,593;362,595;361,597;360,599;360,601;360,603;360,605;360,607;360,609;360,611;360,613;360,615;360,617;362,619;364,620;366,621;368,622;370,624;372,625;374,626;376,627;377,629;379,629;381,630;383,632;385,632;387,632;389,632;391,632;390,630;390,628;390,626;388,625;387,623;386,621;386,619;387,617;388,615;390,613;392,611;394,609;396,607;398,605;400,603;402,601;402,599;402,597;402,595;402,593;402,591;400,589;399,587;398,586;396,585;394,584;392,584;390,584;376,584"
